,time,baseline,S^2 case,S^2 case 0,S^2 all,S^2 probe 1,S^2 probe all,target,target
8733,0.00130834,445.37057,445.37057,445.37057,445.37057,445.37057,445.37057,445.37057,445.37057
8734,0.00130836,448.07196,448.07196,448.07196,448.07196,448.07196,448.07196,448.10056,448.10056
8735,0.00130838,450.64584,450.64584,450.64584,450.64584,450.64584,450.64584,450.6091,450.6091
8736,0.0013084,462.93515,469.84265,449.80258,459.23886,456.0068,461.06842,452.92603,452.92603
8737,0.00130842,454.80612,454.80612,454.80612,454.80612,454.80612,454.80612,454.97778,454.97778
8738,0.00130844,456.41895,456.41895,456.41895,456.41895,456.41895,456.41895,456.87598,456.87598
8739,0.00130847,458.7585,458.7585,458.7585,458.7585,458.7585,458.7585,458.7585,458.7585
8740,0.00130849,460.4871,460.4871,460.4871,460.4871,460.4871,460.4871,460.55466,460.55466
8741,0.00130851,462.26852,462.26852,462.26852,462.26852,462.26852,462.26852,462.2776,462.2776
8742,0.00130853,475.512,484.12762,463.2659,473.2959,470.50336,474.14136,463.94138,463.94138
8743,0.00130855,465.39532,465.39532,465.39532,465.39532,465.39532,465.39532,465.56958,465.56958
8744,0.00130857,466.72458,466.72458,466.72458,466.72458,466.72458,466.72458,467.1819,467.1819
8745,0.0013086,468.80246,468.80246,468.80246,468.80246,468.80246,468.80246,468.80246,468.80246
8746,0.00130862,470.4045,470.4045,470.4045,470.4045,470.4045,470.4045,470.44016,470.44016
8747,0.00130864,472.08304,472.08304,472.08304,472.08304,472.08304,472.08304,472.0791,472.0791
8748,0.00130866,483.42908,492.70688,471.20685,483.29218,479.8794,482.13654,473.67603,473.67603
8749,0.00130868,475.05414,475.05414,475.05414,475.05414,475.05414,475.05414,475.17993,475.17993
8750,0.0013087,476.21954,476.21954,476.21954,476.21954,476.21954,476.21954,476.52707,476.52707
8751,0.00130873,477.64523,477.64523,477.64523,477.64523,477.64523,477.64523,477.64523,477.64523
8752,0.00130875,478.39642,478.39642,478.39642,478.39642,478.39642,478.39642,478.4648,478.4648
8753,0.00130877,478.84488,478.84488,478.84488,478.84488,478.84488,478.84488,478.89694,478.89694
8754,0.00130879,489.82233,499.67395,477.79178,490.86423,487.069,488.6801,478.81323,478.81323
8755,0.00130881,478.18002,478.18002,478.18002,478.18002,478.18002,478.18002,478.20944,478.20944
8756,0.00130883,477.048,477.048,477.048,477.048,477.048,477.048,477.13184,477.13184
8757,0.00130885,475.57593,475.57593,475.57593,475.57593,475.57593,475.57593,475.57593,475.57593
8758,0.00130887,473.87332,473.87332,473.87332,473.87332,473.87332,473.87332,473.52145,473.52145
8759,0.00130889,471.85315,471.85315,471.85315,471.85315,471.85315,471.85315,470.97775,470.97775
8760,0.00130892,488.90582,498.5042,476.58316,490.15363,486.19205,487.58002,467.9297,467.9297
8761,0.00130894,464.55597,464.55597,464.55597,464.55597,464.55597,464.55597,464.38843,464.38843
8762,0.00130896,460.6046,460.6046,460.6046,460.6046,460.6046,460.6046,460.4275,460.4275
8763,0.00130898,456.15576,456.15576,456.15576,456.15576,456.15576,456.15576,456.15576,456.15576
8764,0.001309,451.3297,451.3297,451.3297,451.3297,451.3297,451.3297,451.53052,451.53052
8765,0.00130902,446.40677,446.40677,446.40677,446.40677,446.40677,446.40677,446.64157,446.64157
8766,0.00130904,472.81985,479.9417,458.34747,474.79517,468.9667,470.30893,441.707,441.707
8767,0.00130906,437.4414,437.4414,437.4414,437.4414,437.4414,437.4414,436.75342,436.75342
8768,0.00130909,431.32758,431.32758,431.32758,431.32758,431.32758,431.32758,431.8408,431.8408
8769,0.00130911,426.9519,426.9519,426.9519,426.9519,426.9519,426.9519,426.9519,426.9519
8770,0.00130913,422.07092,422.07092,422.07092,422.07092,422.07092,422.07092,422.0464,422.0464
8771,0.00130915,416.97998,416.97998,416.97998,416.97998,416.97998,416.97998,417.0942,417.0942
8772,0.00130917,449.05112,453.27356,433.9043,446.03412,440.38846,446.29456,412.1006,412.1006
8773,0.00130919,407.72058,407.72058,407.72058,407.72058,407.72058,407.72058,407.08203,407.08203
8774,0.00130921,403.59354,403.59354,403.59354,403.59354,403.59354,403.59354,402.06787,402.06787
8775,0.00130924,397.04562,397.04562,397.04562,397.04562,397.04562,397.04562,397.04562,397.04562
8776,0.00130926,392.0246,392.0246,392.0246,392.0246,392.0246,392.0246,391.98093,391.98093
8777,0.00130928,386.74622,386.74622,386.74622,386.74622,386.74622,386.74622,386.8496,386.8496
8778,0.0013093,420.60007,420.22476,404.99683,412.70166,405.27594,417.43094,381.6506,381.6506
8779,0.00130932,377.043,377.043,377.043,377.043,377.043,377.043,376.40088,376.40088
8780,0.00130934,372.68906,372.68906,372.68906,372.68906,372.68906,372.68906,371.12036,371.12036
8781,0.00130937,365.82614,365.82614,365.82614,365.82614,365.82614,365.82614,365.82614,365.82614
8782,0.00130939,360.6239,360.6239,360.6239,360.6239,360.6239,360.6239,360.54565,360.54565
8783,0.00130941,355.17944,355.17944,355.17944,355.17944,355.17944,355.17944,355.28442,355.28442
8784,0.00130943,386.78735,380.18698,371.37827,379.59003,372.53867,385.56265,349.91992,349.91992
8785,0.00130945,345.14615,345.14615,345.14615,345.14615,345.14615,345.14615,344.51416,344.51416
8786,0.00130948,338.41013,338.41013,338.41013,338.41013,338.41013,338.41013,339.09717,339.09717
8787,0.0013095,333.72046,333.72046,333.72046,333.72046,333.72046,333.72046,333.72046,333.72046
8788,0.00130952,328.60565,328.60565,328.60565,328.60565,328.60565,328.60565,328.4402,328.4402
8789,0.00130954,323.33365,323.33365,323.33365,323.33365,323.33365,323.33365,323.29587,323.29587
8790,0.00130956,348.0752,340.5881,336.20163,347.26532,340.45316,349.34103,318.292,318.292
8791,0.00130959,311.70944,311.70944,311.70944,311.70944,311.70944,311.70944,313.43723,313.43723
8792,0.00130961,307.8513,307.8513,307.8513,307.8513,307.8513,307.8513,308.74634,308.74634
8793,0.00130963,304.2478,304.2478,304.2478,304.2478,304.2478,304.2478,304.2478,304.2478
8794,0.00130965,300.76855,300.76855,300.76855,300.76855,300.76855,300.76855,299.97336,299.97336
8795,0.00130967,297.34293,297.34293,297.34293,297.34293,297.34293,297.34293,295.9502,295.9502
8796,0.0013097,315.6027,313.12207,306.31464,316.84708,311.69577,319.21548,292.1831,292.1831
8797,0.00130972,288.68878,288.68878,288.68878,288.68878,288.68878,288.68878,288.66284,288.66284
8798,0.00130974,285.2999,285.2999,285.2999,285.2999,285.2999,285.2999,285.3518,285.3518
8799,0.00130976,282.2075,282.2075,282.2075,282.2075,282.2075,282.2075,282.2075,282.2075
8800,0.00130978,279.53787,279.53787,279.53787,279.53787,279.53787,279.53787,279.19995,279.19995
8801,0.0013098,277.15744,277.15744,277.15744,277.15744,277.15744,277.15744,276.365,276.365
8802,0.00130983,294.64575,293.1932,282.6531,291.39206,288.3741,295.5791,273.69482,273.69482
8803,0.00130985,271.237,271.237,271.237,271.237,271.237,271.237,271.17285,271.17285
8804,0.00130987,268.78156,268.78156,268.78156,268.78156,268.78156,268.78156,268.78125,268.78125
8805,0.00130989,266.53784,266.53784,266.53784,266.53784,266.53784,266.53784,266.53784,266.53784
8806,0.00130991,264.6458,264.6458,264.6458,264.6458,264.6458,264.6458,264.417,264.417
8807,0.00130994,262.14404,262.14404,262.14404,262.14404,262.14404,262.14404,262.38574,262.38574
8808,0.00130996,277.55847,278.4952,265.2277,273.59433,272.2213,278.38153,260.3982,260.3982
8809,0.00130998,258.4087,258.4087,258.4087,258.4087,258.4087,258.4087,258.40625,258.40625
8810,0.00131,256.27087,256.27087,256.27087,256.27087,256.27087,256.27087,256.33835,256.33835
8811,0.00131002,254.14061,254.14061,254.14061,254.14061,254.14061,254.14061,254.14061,254.14061
8812,0.00131005,251.0994,251.0994,251.0994,251.0994,251.0994,251.0994,251.77391,251.77391
8813,0.00131007,248.94063,248.94063,248.94063,248.94063,248.94063,248.94063,249.21362,249.21362
8814,0.00131009,263.80383,265.45578,250.54417,260.06805,258.7381,264.32748,246.4419,246.4419
8815,0.00131011,243.48378,243.48378,243.48378,243.48378,243.48378,243.48378,243.48509,243.48509
8816,0.00131013,240.27444,240.27444,240.27444,240.27444,240.27444,240.27444,240.36353,240.36353
8817,0.00131015,237.10399,237.10399,237.10399,237.10399,237.10399,237.10399,237.10399,237.10399
8818,0.00131018,232.76135,232.76135,232.76135,232.76135,232.76135,232.76135,233.73582,233.73582
8819,0.0013102,229.88866,229.88866,229.88866,229.88866,229.88866,229.88866,230.2832,230.2832
8820,0.00131022,246.09459,247.18939,230.6659,243.68303,241.80966,245.40535,226.76172,226.76172
8821,0.00131024,223.2381,223.2381,223.2381,223.2381,223.2381,223.2381,223.18164,223.18164
8822,0.00131026,219.53883,219.53883,219.53883,219.53883,219.53883,219.53883,219.57274,219.57274
8823,0.00131028,215.97583,215.97583,215.97583,215.97583,215.97583,215.97583,215.97583,215.97583
8824,0.00131031,211.2648,211.2648,211.2648,211.2648,211.2648,211.2648,212.36304,212.36304
8825,0.00131033,208.3026,208.3026,208.3026,208.3026,208.3026,208.3026,208.75926,208.75926
8826,0.00131035,225.33156,224.39392,210.3708,221.94455,220.88303,223.89255,205.21605,205.21605
8827,0.00131037,201.86397,201.86397,201.86397,201.86397,201.86397,201.86397,201.74829,201.74829
8828,0.00131039,198.45657,198.45657,198.45657,198.45657,198.45657,198.45657,198.4409,198.4409
8829,0.00131041,195.29199,195.29199,195.29199,195.29199,195.29199,195.29199,195.29199,195.29199
8830,0.00131044,191.36685,191.36685,191.36685,191.36685,191.36685,191.36685,192.28076,192.28076
8831,0.00131046,189.07697,189.07697,189.07697,189.07697,189.07697,189.07697,189.44823,189.44823
8832,0.00131048,204.76045,204.02785,192.46416,199.63844,200.09035,204.45326,186.80418,186.80418
8833,0.0013105,184.40564,184.40564,184.40564,184.40564,184.40564,184.40564,184.32689,184.32689
8834,0.00131052,182.00528,182.00528,182.00528,182.00528,182.00528,182.00528,181.99707,181.99707
8835,0.00131054,179.7937,179.7937,179.7937,179.7937,179.7937,179.7937,179.7937,179.7937
8836,0.00131057,177.0475,177.0475,177.0475,177.0475,177.0475,177.0475,177.69017,177.69017
8837,0.00131059,175.4167,175.4167,175.4167,175.4167,175.4167,175.4167,175.67967,175.67967
8838,0.00131061,187.77252,189.20305,178.95271,182.02089,182.79767,189.66634,173.75389,173.75389
8839,0.00131063,171.94885,171.94885,171.94885,171.94885,171.94885,171.94885,171.87254,171.87254
8840,0.00131065,170.10861,170.10861,170.10861,170.10861,170.10861,170.10861,170.08202,170.08202
8841,0.00131067,168.39452,168.39452,168.39452,168.39452,168.39452,168.39452,168.39452,168.39452
8842,0.0013107,166.30368,166.30368,166.30368,166.30368,166.30368,166.30368,166.84276,166.84276
8843,0.00131072,165.21443,165.21443,165.21443,165.21443,165.21443,165.21443,165.46922,165.46922
8844,0.00131074,175.2564,178.0305,168.6189,169.56789,170.48018,178.65703,164.33055,164.33055
8845,0.00131076,163.63388,163.63388,163.63388,163.63388,163.63388,163.63388,163.489,163.489
8846,0.00131078,163.16483,163.16483,163.16483,163.16483,163.16483,163.16483,163.01123,163.01123
8847,0.0013108,162.97852,162.97852,162.97852,162.97852,162.97852,162.97852,162.97852,162.97852
8848,0.00131083,163.38948,163.38948,163.38948,163.38948,163.38948,163.38948,163.4585,163.4585
8849,0.00131085,164.29544,164.29544,164.29544,164.29544,164.29544,164.29544,164.4043,164.4043
8850,0.00131087,169.3799,174.66731,166.33809,162.50444,164.51082,174.51923,165.85374,165.85374
8851,0.00131089,168.12283,168.12283,168.12283,168.12283,168.12283,168.12283,167.92163,167.92163
8852,0.00131091,170.89154,170.89154,170.89154,170.89154,170.89154,170.89154,170.6206,170.6206
8853,0.00131093,173.88135,173.88135,173.88135,173.88135,173.88135,173.88135,173.88135,173.88135
8854,0.00131096,178.5227,178.5227,178.5227,178.5227,178.5227,178.5227,177.63573,177.63573
8855,0.00131098,182.1222,182.1222,182.1222,182.1222,182.1222,182.1222,181.83838,181.83838
8856,0.001311,180.13528,179.7603,169.272,175.2412,175.14395,181.21765,186.52977,186.52977
8857,0.00131102,191.94498,191.94498,191.94498,191.94498,191.94498,191.94498,191.80125,191.80125
8858,0.00131104,197.98042,197.98042,197.98042,197.98042,197.98042,197.98042,197.68042,197.68042
8859,0.00131106,204.10205,204.10205,204.10205,204.10205,204.10205,204.10205,204.10205,204.10205
8860,0.00131109,212.85785,212.85785,212.85785,212.85785,212.85785,212.85785,211.00537,211.00537
8861,0.00131111,218.96385,218.96385,218.96385,218.96385,218.96385,218.96385,218.25731,218.25731
8862,0.00131113,210.15964,203.49097,190.05489,208.17422,206.04149,206.00964,225.86497,225.86497
8863,0.00131115,233.86032,233.86032,233.86032,233.86032,233.86032,233.86032,233.85083,233.85083
8864,0.00131117,242.45642,242.45642,242.45642,242.45642,242.45642,242.45642,242.22339,242.22339
8865,0.00131119,250.96167,250.96167,250.96167,250.96167,250.96167,250.96167,250.96167,250.96167
8866,0.00131121,258.89093,258.89093,258.89093,258.89093,258.89093,258.89093,260.0178,260.0178
8867,0.00131123,266.58517,266.58517,266.58517,266.58517,266.58517,266.58517,269.342,269.342
8868,0.00131126,251.90776,246.18697,226.7216,255.72124,249.5667,246.98602,278.8833,278.8833
8869,0.00131128,288.22696,288.22696,288.22696,288.22696,288.22696,288.22696,288.61523,288.61523
8870,0.0013113,298.30414,298.30414,298.30414,298.30414,298.30414,298.30414,298.55103,298.55103
8871,0.00131132,308.7148,308.7148,308.7148,308.7148,308.7148,308.7148,308.7148,308.7148
8872,0.00131134,319.15546,319.15546,319.15546,319.15546,319.15546,319.15546,319.11935,319.11935
8873,0.00131136,329.70773,329.70773,329.70773,329.70773,329.70773,329.70773,329.7461,329.7461
8874,0.00131138,305.86057,299.0346,284.67062,317.99908,304.96228,306.35144,340.5498,340.5498
8875,0.0013114,351.7434,351.7434,351.7434,351.7434,351.7434,351.7434,351.46313,351.46313
8876,0.00131142,362.8849,362.8849,362.8849,362.8849,362.8849,362.8849,362.44604,362.44604
8877,0.00131144,373.4541,373.4541,373.4541,373.4541,373.4541,373.4541,373.4541,373.4541
8878,0.00131147,387.71942,387.71942,387.71942,387.71942,387.71942,387.71942,384.46802,384.46802
8879,0.00131149,396.84073,396.84073,396.84073,396.84073,396.84073,396.84073,395.44846,395.44846
8880,0.00131151,378.6271,365.86282,355.12875,385.43787,369.20593,376.64972,406.33447,406.33447
8881,0.00131153,416.60135,416.60135,416.60135,416.60135,416.60135,416.60135,417.0708,417.0708
8882,0.00131155,427.30194,427.30194,427.30194,427.30194,427.30194,427.30194,427.60596,427.60596
8883,0.00131157,437.91162,437.91162,437.91162,437.91162,437.91162,437.91162,437.91162,437.91162
8884,0.00131159,448.02576,448.02576,448.02576,448.02576,448.02576,448.02576,447.95508,447.95508
8885,0.00131161,457.7198,457.7198,457.7198,457.7198,457.7198,457.7198,457.7197,457.7197
8886,0.00131163,445.61136,445.67255,424.14026,453.7369,439.84213,439.7074,467.18896,467.18896
8887,0.00131165,476.53598,476.53598,476.53598,476.53598,476.53598,476.53598,476.35254,476.35254
8888,0.00131167,485.4928,485.4928,485.4928,485.4928,485.4928,485.4928,485.1965,485.1965
8889,0.00131169,493.69873,493.69873,493.69873,493.69873,493.69873,493.69873,493.69873,493.69873
8890,0.00131171,500.9265,500.9265,500.9265,500.9265,500.9265,500.9265,501.83737,501.83737
8891,0.00131173,507.48315,507.48315,507.48315,507.48315,507.48315,507.48315,509.61227,509.61227
8892,0.00131176,491.8936,498.0297,473.44946,502.42166,492.88092,487.23624,517.02295,517.02295
8893,0.00131178,523.7057,523.7057,523.7057,523.7057,523.7057,523.7057,524.07587,524.07587
8894,0.0013118,530.5228,530.5228,530.5228,530.5228,530.5228,530.5228,530.7793,530.7793
8895,0.00131182,537.17896,537.17896,537.17896,537.17896,537.17896,537.17896,537.17896,537.17896
8896,0.00131184,543.4535,543.4535,543.4535,543.4535,543.4535,543.4535,543.3452,543.3452
8897,0.00131186,549.42523,549.42523,549.42523,549.42523,549.42523,549.42523,549.3501,549.3501
8898,0.00131188,522.25165,529.4555,502.1137,538.5705,524.59656,517.0819,555.2478,555.2478
8899,0.0013119,561.04175,561.04175,561.04175,561.04175,561.04175,561.04175,561.0681,561.0681
8900,0.00131192,566.7958,566.7958,566.7958,566.7958,566.7958,566.7958,566.81366,566.81366
8901,0.00131194,572.4656,572.4656,572.4656,572.4656,572.4656,572.4656,572.4656,572.4656
8902,0.00131196,578.00586,578.00586,578.00586,578.00586,578.00586,578.00586,577.9917,577.9917
8903,0.00131198,583.3679,583.3679,583.3679,583.3679,583.3679,583.3679,583.3545,583.3545
8904,0.001312,540.46704,548.7401,518.3151,561.3475,543.279,535.29895,588.50195,588.50195
8905,0.00131202,593.3632,593.3632,593.3632,593.3632,593.3632,593.3632,593.37964,593.37964
8906,0.00131204,597.9269,597.9269,597.9269,597.9269,597.9269,597.9269,597.9429,597.9429
8907,0.00131206,602.17303,602.17303,602.17303,602.17303,602.17303,602.17303,602.17303,602.17303
8908,0.00131208,606.0937,606.0937,606.0937,606.0937,606.0937,606.0937,606.0886,606.0886
8909,0.0013121,609.7276,609.7276,609.7276,609.7276,609.7276,609.7276,609.7261,609.7261
8910,0.00131212,553.3603,562.51904,529.6332,577.11035,555.67725,547.73944,613.1255,613.1255
8911,0.00131214,616.33215,616.33215,616.33215,616.33215,616.33215,616.33215,616.32324,616.32324
8912,0.00131216,619.3695,619.3695,619.3695,619.3695,619.3695,619.3695,619.3613,619.3613
8913,0.00131218,622.2534,622.2534,622.2534,622.2534,622.2534,622.2534,622.2534,622.2534
8914,0.0013122,624.9953,624.9953,624.9953,624.9953,624.9953,624.9953,625.0022,625.0022
8915,0.00131222,627.588,627.588,627.588,627.588,627.588,627.588,627.5971,627.5971
8916,0.00131224,561.7649,571.24005,536.7742,586.7605,563.2778,555.36444,630.0198,630.0198
8917,0.00131226,632.27155,632.27155,632.27155,632.27155,632.27155,632.27155,632.2466,632.2466
8918,0.00131228,634.2954,634.2954,634.2954,634.2954,634.2954,634.2954,634.2551,634.2551
8919,0.0013123,636.0364,636.0364,636.0364,636.0364,636.0364,636.0364,636.0364,636.0364
8920,0.00131232,637.4586,637.4586,637.4586,637.4586,637.4586,637.4586,637.5847,637.5847
8921,0.00131234,638.60455,638.60455,638.60455,638.60455,638.60455,638.60455,638.89014,638.89014
8922,0.00131237,566.76917,576.652,541.15063,592.4669,567.7963,560.10187,639.94037,639.94037
8923,0.00131239,640.6433,640.6433,640.6433,640.6433,640.6433,640.6433,640.7185,640.7185
8924,0.00131241,641.15216,641.15216,641.15216,641.15216,641.15216,641.15216,641.20776,641.20776
8925,0.00131243,641.3947,641.3947,641.3947,641.3947,641.3947,641.3947,641.3947,641.3947
8926,0.00131245,641.3082,641.3082,641.3082,641.3082,641.3082,641.3082,641.2712,641.2712
8927,0.00131247,640.8667,640.8667,640.8667,640.8667,640.8667,640.8667,640.82587,640.82587
8928,0.00131249,569.04175,579.5214,543.5922,594.9223,569.8184,562.76373,640.05347,640.05347
8929,0.00131251,638.8728,638.8728,638.8728,638.8728,638.8728,638.8728,638.95435,638.95435
8930,0.00131253,637.4124,637.4124,637.4124,637.4124,637.4124,637.4124,637.5259,637.5259
8931,0.00131255,635.78076,635.78076,635.78076,635.78076,635.78076,635.78076,635.78076,635.78076
8932,0.00131257,634.05743,634.05743,634.05743,634.05743,634.05743,634.05743,633.75195,633.75195
8933,0.00131259,632.20575,632.20575,632.20575,632.20575,632.20575,632.20575,631.4866,631.4866
