,time,baseline,S^ case,S^ case 0,S^ all,S^2 probe 1,S^2 probe all,target,target
8711,0.00130786,-16.354166,-16.354166,-16.354166,-16.354166,-16.354166,-16.354166,-16.377226,-16.377226
8712,0.00130788,-20.385336,-17.285984,-17.916409,-16.972956,-19.996462,-22.173664,-16.315947,-16.315947
8713,0.0013079,-16.33326,-16.33326,-16.33326,-16.33326,-16.33326,-16.33326,-16.353788,-16.353788
8714,0.00130792,-16.420029,-16.420029,-16.420029,-16.420029,-16.420029,-16.420029,-16.490995,-16.490995
8715,0.00130795,-16.724638,-16.724638,-16.724638,-16.724638,-16.724638,-16.724638,-16.724638,-16.724638
8716,0.00130797,-17.063353,-17.063353,-17.063353,-17.063353,-17.063353,-17.063353,-17.048857,-17.048857
8717,0.00130799,-17.481377,-17.481377,-17.481377,-17.481377,-17.481377,-17.481377,-17.456818,-17.456818
8718,0.00130801,-20.201773,-17.049238,-17.72156,-16.812992,-19.844774,-22.139397,-17.938017,-17.938017
8719,0.00130803,-18.403341,-18.403341,-18.403341,-18.403341,-18.403341,-18.403341,-18.482697,-18.482697
8720,0.00130805,-18.890446,-18.890446,-18.890446,-18.890446,-18.890446,-18.890446,-19.078156,-19.078156
8721,0.00130808,-19.71414,-19.71414,-19.71414,-19.71414,-19.71414,-19.71414,-19.71414,-19.71414
8722,0.0013081,-20.353336,-20.353336,-20.353336,-20.353336,-20.353336,-20.353336,-20.383818,-20.383818
8723,0.00130812,-21.057297,-21.057297,-21.057297,-21.057297,-21.057297,-21.057297,-21.08328,-21.08328
8724,0.00130814,-22.503326,-19.509773,-19.947586,-19.062834,-21.961697,-23.720108,-21.809355,-21.809355
8725,0.00130816,-22.593643,-22.593643,-22.593643,-22.593643,-22.593643,-22.593643,-22.563995,-22.563995
8726,0.00130818,-23.397486,-23.397486,-23.397486,-23.397486,-23.397486,-23.397486,-23.358429,-23.358429
8727,0.0013082,-24.209013,-24.209013,-24.209013,-24.209013,-24.209013,-24.209013,-24.209013,-24.209013
8728,0.00130823,-25.424528,-25.424528,-25.424528,-25.424528,-25.424528,-25.424528,-25.111115,-25.111115
8729,0.00130825,-26.23884,-26.23884,-26.23884,-26.23884,-26.23884,-26.23884,-26.063019,-26.063019
8730,0.00130827,-27.03375,-23.855366,-24.168283,-23.54667,-26.185518,-27.52646,-27.062775,-27.062775
8731,0.00130829,-27.907307,-27.907307,-27.907307,-27.907307,-27.907307,-27.907307,-28.109406,-28.109406
8732,0.00130831,-28.805243,-28.805243,-28.805243,-28.805243,-28.805243,-28.805243,-29.200956,-29.200956
8733,0.00130834,-30.335968,-30.335968,-30.335968,-30.335968,-30.335968,-30.335968,-30.335968,-30.335968
8734,0.00130836,-31.512426,-31.512426,-31.512426,-31.512426,-31.512426,-31.512426,-31.509062,-31.509062
8735,0.00130838,-32.741997,-32.741997,-32.741997,-32.741997,-32.741997,-32.741997,-32.709747,-32.709747
8736,0.0013084,-32.879738,-29.686396,-29.674377,-29.548862,-31.8196,-32.68475,-33.92874,-33.92874
8737,0.00130842,-35.00557,-35.00557,-35.00557,-35.00557,-35.00557,-35.00557,-35.1575,-35.1575
8738,0.00130844,-36.0208,-36.0208,-36.0208,-36.0208,-36.0208,-36.0208,-36.383575,-36.383575
8739,0.00130847,-37.59695,-37.59695,-37.59695,-37.59695,-37.59695,-37.59695,-37.59695,-37.59695
8740,0.00130849,-38.766113,-38.766113,-38.766113,-38.766113,-38.766113,-38.766113,-38.789337,-38.789337
8741,0.00130851,-39.965622,-39.965622,-39.965622,-39.965622,-39.965622,-39.965622,-39.956573,-39.956573
8742,0.00130853,-40.119564,-37.039207,-36.100605,-36.88668,-38.685314,-39.55296,-41.094513,-41.094513
8743,0.00130855,-42.08174,-42.08174,-42.08174,-42.08174,-42.08174,-42.08174,-42.20218,-42.20218
8744,0.00130857,-42.97599,-42.97599,-42.97599,-42.97599,-42.97599,-42.97599,-43.277615,-43.277615
8745,0.0013086,-44.314972,-44.314972,-44.314972,-44.314972,-44.314972,-44.314972,-44.314972,-44.314972
8746,0.00130862,-45.293495,-45.293495,-45.293495,-45.293495,-45.293495,-45.293495,-45.320583,-45.320583
8747,0.00130864,-46.291183,-46.291183,-46.291183,-46.291183,-46.291183,-46.291183,-46.29129,-46.29129
8748,0.00130866,-47.18152,-44.331993,-42.988544,-44.065403,-45.391273,-46.984726,-47.223663,-47.223663
8749,0.00130868,-48.030655,-48.030655,-48.030655,-48.030655,-48.030655,-48.030655,-48.115753,-48.115753
8750,0.0013087,-48.74828,-48.74828,-48.74828,-48.74828,-48.74828,-48.74828,-48.96951,-48.96951
8751,0.00130873,-49.788845,-49.788845,-49.788845,-49.788845,-49.788845,-49.788845,-49.788845,-49.788845
8752,0.00130875,-50.530857,-50.530857,-50.530857,-50.530857,-50.530857,-50.530857,-50.576447,-50.576447
8753,0.00130877,-51.300613,-51.300613,-51.300613,-51.300613,-51.300613,-51.300613,-51.334255,-51.334255
8754,0.00130879,-52.575912,-50.374706,-49.53007,-50.144615,-50.911877,-53.647274,-52.064728,-52.064728
8755,0.00130881,-52.792526,-52.792526,-52.792526,-52.792526,-52.792526,-52.792526,-52.766384,-52.766384
8756,0.00130883,-53.464287,-53.464287,-53.464287,-53.464287,-53.464287,-53.464287,-53.43509,-53.43509
8757,0.00130885,-54.06302,-54.06302,-54.06302,-54.06302,-54.06302,-54.06302,-54.06302,-54.06302
8758,0.00130887,-54.578728,-54.578728,-54.578728,-54.578728,-54.578728,-54.578728,-54.64334,-54.64334
8759,0.00130889,-55.02945,-55.02945,-55.02945,-55.02945,-55.02945,-55.02945,-55.16922,-55.16922
8760,0.00130892,-57.314613,-54.85391,-54.701015,-54.92666,-55.25381,-59.164906,-55.63846,-55.63846
8761,0.00130894,-56.029522,-56.029522,-56.029522,-56.029522,-56.029522,-56.029522,-56.053253,-56.053253
8762,0.00130896,-56.402813,-56.402813,-56.402813,-56.402813,-56.402813,-56.402813,-56.41922,-56.41922
8763,0.00130898,-56.74295,-56.74295,-56.74295,-56.74295,-56.74295,-56.74295,-56.74295,-56.74295
8764,0.001309,-57.037506,-57.037506,-57.037506,-57.037506,-57.037506,-57.037506,-57.028595,-57.028595
8765,0.00130902,-57.285904,-57.285904,-57.285904,-57.285904,-57.285904,-57.285904,-57.277374,-57.277374
8766,0.00130904,-60.593685,-57.924156,-58.295864,-58.34784,-58.438034,-63.185333,-57.49051,-57.49051
8767,0.00130906,-57.655247,-57.655247,-57.655247,-57.655247,-57.655247,-57.655247,-57.671417,-57.671417
8768,0.00130909,-57.850132,-57.850132,-57.850132,-57.850132,-57.850132,-57.850132,-57.826447,-57.826447
8769,0.00130911,-57.96219,-57.96219,-57.96219,-57.96219,-57.96219,-57.96219,-57.96219,-57.96219
8770,0.00130913,-58.069824,-58.069824,-58.069824,-58.069824,-58.069824,-58.069824,-58.08011,-58.08011
8771,0.00130915,-58.16619,-58.16619,-58.16619,-58.16619,-58.16619,-58.16619,-58.176785,-58.176785
8772,0.00130917,-62.22134,-59.343548,-60.205296,-60.027084,-59.999695,-65.20549,-58.240753,-58.240753
8773,0.00130919,-58.27998,-58.27998,-58.27998,-58.27998,-58.27998,-58.27998,-58.25418,-58.25418
8774,0.00130921,-58.258377,-58.258377,-58.258377,-58.258377,-58.258377,-58.258377,-58.196808,-58.196808
8775,0.00130924,-58.04959,-58.04959,-58.04959,-58.04959,-58.04959,-58.04959,-58.04959,-58.04959
8776,0.00130926,-57.76086,-57.76086,-57.76086,-57.76086,-57.76086,-57.76086,-57.79471,-57.79471
8777,0.00130928,-57.369167,-57.369167,-57.369167,-57.369167,-57.369167,-57.369167,-57.417023,-57.417023
8778,0.0013093,-62.157913,-59.335327,-60.09832,-59.96178,-59.94314,-65.07344,-56.903595,-56.903595
8779,0.00130932,-56.378807,-56.378807,-56.378807,-56.378807,-56.378807,-56.378807,-56.245876,-56.245876
8780,0.00130934,-55.75175,-55.75175,-55.75175,-55.75175,-55.75175,-55.75175,-55.44217,-55.44217
8781,0.00130937,-54.493683,-54.493683,-54.493683,-54.493683,-54.493683,-54.493683,-54.493683,-54.493683
8782,0.00130939,-53.386997,-53.386997,-53.386997,-53.386997,-53.386997,-53.386997,-53.410187,-53.410187
8783,0.00130941,-52.14191,-52.14191,-52.14191,-52.14191,-52.14191,-52.14191,-52.199005,-52.199005
8784,0.00130943,-57.814034,-55.870544,-55.00451,-55.494434,-55.825382,-59.25312,-50.865997,-50.865997
8785,0.00130945,-49.63185,-49.63185,-49.63185,-49.63185,-49.63185,-49.63185,-49.419704,-49.419704
8786,0.00130948,-47.70085,-47.70085,-47.70085,-47.70085,-47.70085,-47.70085,-47.867218,-47.867218
8787,0.0013095,-46.211212,-46.211212,-46.211212,-46.211212,-46.211212,-46.211212,-46.211212,-46.211212
8788,0.00130952,-44.477776,-44.477776,-44.477776,-44.477776,-44.477776,-44.477776,-44.454865,-44.454865
8789,0.00130954,-42.584976,-42.584976,-42.584976,-42.584976,-42.584976,-42.584976,-42.602325,-42.602325
8790,0.00130956,-49.303497,-47.60691,-44.97399,-46.4264,-47.59305,-48.566154,-40.654568,-40.654568
8791,0.00130959,-37.866962,-37.866962,-37.866962,-37.866962,-37.866962,-37.866962,-38.609894,-38.609894
8792,0.00130961,-36.056393,-36.056393,-36.056393,-36.056393,-36.056393,-36.056393,-36.470974,-36.470974
8793,0.00130963,-34.243927,-34.243927,-34.243927,-34.243927,-34.243927,-34.243927,-34.243927,-34.243927
8794,0.00130965,-32.387703,-32.387703,-32.387703,-32.387703,-32.387703,-32.387703,-31.93338,-31.93338
8795,0.00130967,-30.416094,-30.416094,-30.416094,-30.416094,-30.416094,-30.416094,-29.541534,-29.541534
8796,0.0013097,-38.223988,-35.559742,-33.684605,-34.36408,-36.371696,-35.95804,-27.069366,-27.069366
8797,0.00130972,-24.508966,-24.508966,-24.508966,-24.508966,-24.508966,-24.508966,-24.526642,-24.526642
8798,0.00130974,-21.830091,-21.830091,-21.830091,-21.830091,-21.830091,-21.830091,-21.912382,-21.912382
8799,0.00130976,-19.227324,-19.227324,-19.227324,-19.227324,-19.227324,-19.227324,-19.227324,-19.227324
8800,0.00130978,-16.832434,-16.832434,-16.832434,-16.832434,-16.832434,-16.832434,-16.47537,-16.47537
8801,0.0013098,-14.525919,-14.525919,-14.525919,-14.525919,-14.525919,-14.525919,-13.673124,-13.673124
8802,0.00130983,-21.484386,-20.698149,-19.043528,-18.19401,-21.163998,-20.372993,-10.833036,-10.833036
8803,0.00130985,-8.021215,-8.021215,-8.021215,-8.021215,-8.021215,-8.021215,-7.9826946,-7.9826946
8804,0.00130987,-5.0879784,-5.0879784,-5.0879784,-5.0879784,-5.0879784,-5.0879784,-5.1296673,-5.1296673
8805,0.00130989,-2.2793252,-2.2793252,-2.2793252,-2.2793252,-2.2793252,-2.2793252,-2.2793252,-2.2793252
8806,0.00130991,0.23307846,0.23307846,0.23307846,0.23307846,0.23307846,0.23307846,0.56320405,0.56320405
8807,0.00130994,3.7443435,3.7443435,3.7443435,3.7443435,3.7443435,3.7443435,3.394259,3.394259
8808,0.00130996,-3.0402627,-3.4169092,-2.1134932,0.22549242,-3.6606436,-2.2392945,6.205294,6.205294
8809,0.00130998,8.922487,8.922487,8.922487,8.922487,8.922487,8.922487,8.978244,8.978244
8810,0.00131,11.73004,11.73004,11.73004,11.73004,11.73004,11.73004,11.710421,11.710421
8811,0.00131002,14.388887,14.388887,14.388887,14.388887,14.388887,14.388887,14.388887,14.388887
8812,0.00131005,17.813805,17.813805,17.813805,17.813805,17.813805,17.813805,17.013645,17.013645
8813,0.00131007,19.920336,19.920336,19.920336,19.920336,19.920336,19.920336,19.585176,19.585176
8814,0.00131009,13.342107,12.988775,15.299457,16.761097,12.780457,14.429494,22.101046,22.101046
8815,0.00131011,24.475245,24.475245,24.475245,24.475245,24.475245,24.475245,24.539036,24.539036
8816,0.00131013,26.90038,26.90038,26.90038,26.90038,26.90038,26.90038,26.895725,26.895725
8817,0.00131015,29.168428,29.168428,29.168428,29.168428,29.168428,29.168428,29.168428,29.168428
8818,0.00131018,32.024788,32.024788,32.024788,32.024788,32.024788,32.024788,31.354221,31.354221
8819,0.0013102,33.72997,33.72997,33.72997,33.72997,33.72997,33.72997,33.450657,33.450657
8820,0.00131022,27.446415,27.490269,27.768747,31.348537,26.546621,28.826319,35.456028,35.456028
8821,0.00131024,37.304676,37.304676,37.304676,37.304676,37.304676,37.304676,37.36594,37.36594
8822,0.00131026,39.16692,39.16692,39.16692,39.16692,39.16692,39.16692,39.17722,39.17722
8823,0.00131028,40.881077,40.881077,40.881077,40.881077,40.881077,40.881077,40.881077,40.881077
8824,0.00131031,42.98083,42.98083,42.98083,42.98083,42.98083,42.98083,42.48386,42.48386
8825,0.00131033,44.197617,44.197617,44.197617,44.197617,44.197617,44.197617,43.991184,43.991184
8826,0.00131035,40.225903,39.247715,42.654224,43.00748,37.57327,40.342735,45.410862,45.410862
8827,0.00131037,46.7043,46.7043,46.7043,46.7043,46.7043,46.7043,46.74973,46.74973
8828,0.00131039,48.006622,48.006622,48.006622,48.006622,48.006622,48.006622,48.0134,48.0134
8829,0.00131041,49.207737,49.207737,49.207737,49.207737,49.207737,49.207737,49.207737,49.207737
8830,0.00131044,50.685787,50.685787,50.685787,50.685787,50.685787,50.685787,50.335667,50.335667
8831,0.00131046,51.5404,51.5404,51.5404,51.5404,51.5404,51.5404,51.394016,51.394016
8832,0.00131048,48.97043,47.68884,53.18081,51.451683,45.82836,48.662632,52.383762,52.383762
8833,0.0013105,53.270298,53.270298,53.270298,53.270298,53.270298,53.270298,53.307346,53.307346
8834,0.00131052,54.152122,54.152122,54.152122,54.152122,54.152122,54.152122,54.165257,54.165257
8835,0.00131054,54.955784,54.955784,54.955784,54.955784,54.955784,54.955784,54.955784,54.955784
8836,0.00131057,55.91385,55.91385,55.91385,55.91385,55.91385,55.91385,55.674046,55.674046
8837,0.00131059,56.417866,56.417866,56.417866,56.417866,56.417866,56.417866,56.311985,56.311985
8838,0.00131061,54.72692,53.56362,60.21507,57.25015,51.506504,53.742634,56.852512,56.852512
8839,0.00131063,57.240322,57.240322,57.240322,57.240322,57.240322,57.240322,57.28684,57.28684
8840,0.00131065,57.562347,57.562347,57.562347,57.562347,57.562347,57.562347,57.602024,57.602024
8841,0.00131067,57.78928,57.78928,57.78928,57.78928,57.78928,57.78928,57.78928,57.78928
8842,0.0013107,57.899105,57.899105,57.899105,57.899105,57.899105,57.899105,57.846897,57.846897
8843,0.00131072,57.803062,57.803062,57.803062,57.803062,57.803062,57.803062,57.77268,57.77268
8844,0.00131074,57.40186,56.61012,64.19706,59.729637,53.8863,55.537846,57.561985,57.561985
8845,0.00131076,57.175472,57.175472,57.175472,57.175472,57.175472,57.175472,57.21262,57.21262
8846,0.00131078,56.674557,56.674557,56.674557,56.674557,56.674557,56.674557,56.724827,56.724827
8847,0.0013108,56.098118,56.098118,56.098118,56.098118,56.098118,56.098118,56.098118,56.098118
8848,0.00131083,55.114452,55.114452,55.114452,55.114452,55.114452,55.114452,55.309788,55.309788
8849,0.00131085,54.29258,54.29258,54.29258,54.29258,54.29258,54.29258,54.36057,54.36057
8850,0.00131087,56.173645,55.122925,62.08668,58.71055,52.898598,54.810608,53.253635,53.253635
8851,0.00131089,51.957996,51.957996,51.957996,51.957996,51.957996,51.957996,51.99094,51.99094
8852,0.00131091,50.496277,50.496277,50.496277,50.496277,50.496277,50.496277,50.571262,50.571262
8853,0.00131093,48.99167,48.99167,48.99167,48.99167,48.99167,48.99167,48.99167,48.99167
8854,0.00131096,46.77674,46.77674,46.77674,46.77674,46.77674,46.77674,47.24851,47.24851
8855,0.00131098,45.170067,45.170067,45.170067,45.170067,45.170067,45.170067,45.349583,45.349583
8856,0.001311,49.94878,48.433796,53.520645,52.706417,47.044994,50.176983,43.29807,43.29807
8857,0.00131102,41.079765,41.079765,41.079765,41.079765,41.079765,41.079765,41.096897,41.096897
8858,0.00131104,38.663246,38.663246,38.663246,38.663246,38.663246,38.663246,38.747772,38.747772
8859,0.00131106,36.253876,36.253876,36.253876,36.253876,36.253876,36.253876,36.253876,36.253876
8860,0.00131109,32.874256,32.874256,32.874256,32.874256,32.874256,32.874256,33.619846,33.619846
8861,0.00131111,30.552944,30.552944,30.552944,30.552944,30.552944,30.552944,30.848118,30.848118
8862,0.00131113,37.569477,36.48441,38.171204,40.947575,35.576305,38.903214,27.943333,27.943333
8863,0.00131115,24.922108,24.922108,24.922108,24.922108,24.922108,24.922108,24.915499,24.915499
8864,0.00131117,21.673979,21.673979,21.673979,21.673979,21.673979,21.673979,21.755098,21.755098
8865,0.00131119,18.460665,18.460665,18.460665,18.460665,18.460665,18.460665,18.460665,18.460665
8866,0.00131121,15.462533,15.462533,15.462533,15.462533,15.462533,15.462533,15.032443,15.032443
8867,0.00131123,12.53457,12.53457,12.53457,12.53457,12.53457,12.53457,11.471164,11.471164
8868,0.00131126,19.812017,20.15849,20.983654,24.393723,20.063732,22.142006,7.7790246,7.7790246
8869,0.00131128,4.102411,4.102411,4.102411,4.102411,4.102411,4.102411,3.957247,3.957247
8870,0.0013113,0.10125443,0.10125443,0.10125443,0.10125443,0.10125443,0.10125443,0.010957886,0.010957886
8871,0.00131132,-4.0532513,-4.0532513,-4.0532513,-4.0532513,-4.0532513,-4.0532513,-4.0532513,-4.0532513
8872,0.00131134,-8.231669,-8.231669,-8.231669,-8.231669,-8.231669,-8.231669,-8.226347,-8.226347
8873,0.00131136,-12.471581,-12.471581,-12.471581,-12.471581,-12.471581,-12.471581,-12.496612,-12.496612
8874,0.00131138,-0.35834172,-2.064315,0.23368411,2.7854443,-1.2570688,1.863342,-16.852324,-16.852324
8875,0.0013114,-21.40379,-21.40379,-21.40379,-21.40379,-21.40379,-21.40379,-21.281034,-21.281034
8876,0.00131142,-25.958086,-25.958086,-25.958086,-25.958086,-25.958086,-25.958086,-25.767118,-25.767118
8877,0.00131144,-30.297882,-30.297882,-30.297882,-30.297882,-30.297882,-30.297882,-30.297882,-30.297882
8878,0.00131147,-36.19653,-36.19653,-36.19653,-36.19653,-36.19653,-36.19653,-34.860138,-34.860138
8879,0.00131149,-40.016792,-40.016792,-40.016792,-40.016792,-40.016792,-40.016792,-39.44168,-39.44168
8880,0.00131151,-26.81225,-28.629868,-23.53439,-23.52517,-26.340448,-22.659262,-44.04666,-44.04666
8881,0.00131153,-48.463383,-48.463383,-48.463383,-48.463383,-48.463383,-48.463383,-48.653347,-48.653347
8882,0.00131155,-53.12692,-53.12692,-53.12692,-53.12692,-53.12692,-53.12692,-53.247833,-53.247833
8883,0.00131157,-57.8179,-57.8179,-57.8179,-57.8179,-57.8179,-57.8179,-57.8179,-57.8179
8884,0.00131159,-62.368374,-62.368374,-62.368374,-62.368374,-62.368374,-62.368374,-62.348663,-62.348663
8885,0.00131161,-66.81599,-66.81599,-66.81599,-66.81599,-66.81599,-66.81599,-66.82791,-66.82791
8886,0.00131163,-53.805428,-57.18863,-48.602535,-51.89506,-52.788662,-50.123592,-71.24979,-71.24979
8887,0.00131165,-75.713455,-75.713455,-75.713455,-75.713455,-75.713455,-75.713455,-75.61038,-75.61038
8888,0.00131167,-80.06913,-80.06913,-80.06913,-80.06913,-80.06913,-80.06913,-79.90628,-79.90628
8889,0.00131169,-84.133575,-84.133575,-84.133575,-84.133575,-84.133575,-84.133575,-84.133575,-84.133575
8890,0.00131171,-87.79174,-87.79174,-87.79174,-87.79174,-87.79174,-87.79174,-88.28641,-88.28641
8891,0.00131173,-91.201324,-91.201324,-91.201324,-91.201324,-91.201324,-91.201324,-92.35892,-92.35892
8892,0.00131176,-81.10662,-81.47,-75.74059,-79.790596,-78.929474,-79.630035,-96.34378,-96.34378
8893,0.00131178,-100.05252,-100.05252,-100.05252,-100.05252,-100.05252,-100.05252,-100.23367,-100.23367
8894,0.0013118,-103.897064,-103.897064,-103.897064,-103.897064,-103.897064,-103.897064,-104.020294,-104.020294
8895,0.00131182,-107.69705,-107.69705,-107.69705,-107.69705,-107.69705,-107.69705,-107.69705,-107.69705
